Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202 000 046 089,00;4;AVE MARCEL DASSAULT;0;N/A;2;3;0;1;-1;-1;1;;-1;2;0;1;50
202 000 046 090,00;4;Quai de l'Odet;0;N/A;2;2;0;1;0;0;1;;-1;1;5;1;50
202 000 046 091,00;3;6154;0;N/A;3;0;0;1;25;800;1;;0;2;0;1;50
202 000 046 092,00;3;N/A;0;N/A;-1;0;0;2;1;0;1;;-1;1;0;8;30
202 000 046 093,00;3;4;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
202 000 046 094,00;2;1569;0;N/A;4;2;0;1;6;500;1;;-1;1;0;3;90
202 000 046 095,00;3;CROISSET (AVENUE FR. DE);0;N/A;2;2;0;2;2;392;2;;-1;1;0;1;50
202 000 046 096,00;4;N/A;0;N/A;1;3;0;1;4;100;1;;-1;1;0;1;70
202 000 046 097,00;4;N/A;0;N/A;2;5;3;1;0;0;1;;-1;1;0;1;50
202 000 046 098,00;4;N/A;0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;30
202 000 046 099,00;4;N/A;0;N/A;3;2;3;1;0;0;1;;-1;1;0;1;50
202 000 046 100,00;4;N/A;0;N/A;2;2;0;1;0;0;1;;-1;2;0;1;30
202 000 046 101,00;4;N/A;0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
202 000 046 102,00;4;N/A;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;30
202 000 046 103,00;4;N/A;0;N/A;2;2;0;1;0;0;1;;-1;2;0;1;50
202 000 046 104,00;4;N/A;0;N/A;1;2;0;1;0;0;1;;-1;1;9;1;50
202 000 046 105,00;4;N/A;0;N/A;2;3;1;1;0;0;1;;-1;1;0;1;50
202 000 046 106,00;4;N/A;0;N/A;1;2;0;1;0;0;1;;-1;2;0;1;50
202 000 046 107,00;3;914;0;N/A;2;2;0;1;0;1;1;;-1;2;0;1;50
202 000 046 108,00;4;N/A;0;N/A;1;1;0;1;0;0;1;;-1;2;0;1;50
202 000 046 109,00;2;1;0;A;1;2;0;1;27;750;1;;-1;1;0;1;50
202 000 046 110,00;3;124;-1;D;2;2;0;2;7;620;2;;-1;2;0;1;80
202 000 046 111,00;7;2204;-1;A;2;2;0;2;1;810;4;;-1;1;0;1;50
202 000 046 112,00;3;64;0;N/A;1;1;0;1;20;800;1;;-1;1;0;1;50
202 000 046 113,00;1;6;-1;N/A;3;5;0;1;376;10;1;;-1;1;0;1;130
202 000 046 114,00;1;autoroute du Soleil;-1;N/A;2;5;0;1;133;50;1;;-1;1;0;1;130
202 000 046 115,00;1;71;0;A;3;2;0;1;143;500;2;;10;1;0;1;130
202 000 046 116,00;3;171;-1;N/A;2;2;0;1;23;700;3;;-1;1;0;1;70
202 000 046 117,00;3;RD908;0;B;2;2;0;1;2;800;4;;-1;1;0;1;50
202 000 046 118,00;2;13;-1;N/A;3;4;0;2;81;400;1;;-1;2;0;3;110
202 000 046 119,00;3;7;-1;N/A;3;4;0;1;42;400;1;;-1;1;0;1;110
202 000 046 120,00;3;446;0;D;2;2;0;4;-1;-1;1;;-1;1;0;1;50
202 000 046 121,00;3;341;0;D;2;2;0;1;97;0;1;;-1;2;0;1;80
202 000 046 122,00;3;187;-1;N/A;2;2;0;1;8;700;3;;5;1;0;3;50
202 000 046 123,00;3;1001;-1;N/A;2;2;0;1;-1;-1;1;;7;2;5;1;80
202 000 046 124,00;3;144;0;N/A;2;2;0;1;11;210;1;;-1;1;0;1;80
202 000 046 125,00;2;12;0;N/A;2;2;0;1;20;269;1;;-1;2;0;1;80
202 000 046 126,00;3;118;-1;N/A;2;2;0;1;4;220;1;;-1;1;2;3;80
202 000 046 127,00;6;N/A;-1;N/A;-1;1;0;1;-1;-1;1;;3;1;9;8;50
202 000 046 128,00;3;131;0;N/A;2;2;-1;1;1;400;1;;-1;2;0;1;80
202 000 046 129,00;3;9;-1;N/A;2;2;0;2;35;28;2;;-1;1;2;3;80
202 000 046 130,00;3;4;-1;N/A;2;2;0;1;11;397;1;;6;2;0;3;80
202 000 046 131,00;3;87;-1;A;2;2;0;1;6;346;1;;5;2;0;3;80
202 000 046 132,00;3;1084;-1;N/A;2;2;0;1;69;800;4;;-1;1;0;1;70
202 000 046 133,00;3;213;0;D;2;2;0;2;6;110;1;;-1;1;0;1;80
202 000 046 134,00;3;75;-1;N/A;2;2;0;4;0;330;4;;-1;1;0;1;70
202 000 046 135,00;3;D50;0;N/A;1;2;0;1;-1;-1;1;;-1;2;0;1;-1
202 000 046 136,00;3;D6;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;80
202 000 046 137,00;3;165;-1;N/A;2;2;0;2;22;730;4;0;4,7;1;0;3;80
202 000 046 138,00;3;12;-1;N/A;2;2;0;1;15;700;4;;-1;1;0;3;80
202 000 046 139,00;3;933;0;S;2;2;0;4;19;700;3;;-1;2;0;1;80
202 000 046 140,00;3;365;-1;N/A;2;2;0;1;-1;-1;2;;-1;2;0;1;80
202 000 046 141,00;3;708;0;N/A;2;2;0;1;45;580;1;;-1;1;0;1;50
202 000 046 142,00;3;751;-1;N/A;3;2;0;3;39;400;2;;-1;1;2;1;50
202 000 046 143,00;3;979;0;N/A;2;2;0;2;55;800;2;;-1;1;0;1;80
202 000 046 144,00;3;21;-1;N/A;2;2;0;2;16;700;3;;-1;1;0;1;80
202 000 046 145,00;1;40;0;N/A;1;1;0;1;154;300;1;;-1;2;0;1;130
202 000 046 146,00;1;35;0;N/A;3;4;0;1;112;700;1;;-1;1;0;1;130
202 000 046 147,00;1;6;0;N/A;3;4;0;1;201;660;1;;-1;2;0;1;130
202 000 046 148,00;1;A4;0;N/A;3;4;0;1;370;100;2;;-1;1;9;1;110
202 000 046 149,00;3;5;0;N/A;2;2;0;2;66;350;1;;-1;1;0;1;80
202 000 046 150,00;1;13;-1;N/A;3;5;0;1;68;600;1;;-1;2;0;1;130
202 000 046 151,00;3;6178;-1;N/A;2;2;0;1;2;890;1;;-1;9;0;1;80
202 000 046 152,00;2;111;-1;N/A;2;2;0;1;-1;-1;3;;-1;1;0;3;60
202 000 046 153,00;2;1;-1;N/A;2;2;0;2;36;700;4;;-1;1;0;1;70
202 000 046 154,00;3;53;0;A;2;2;0;1;0;600;1;;-1;1;0;1;80
202 000 046 155,00;2;1;-1;N/A;3;2;0;1;27;0;1;;-1;1;0;1;70
202 000 046 156,00;2;1;-1;N/A;2;3;0;2;27;300;3;;-1;2;0;1;80
202 000 046 157,00;2;19;-1;N/A;2;2;0;1;59;500;3;;7;1;0;1;80
202 000 046 158,00;3;58;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 159,00;3;2,90E+01;-1;N/A;2;2;0;1;6;200;1;;-1;1;0;1;80
202 000 046 160,00;7;222;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;9;1;30
202 000 046 161,00;3;312;0;N/A;2;2;0;1;-1;-1;1;;5;1;8;1;80
202 000 046 162,00;3;0;0;A;2;2;0;1;100;10;3;;-1;1;0;3;80
202 000 046 163,00;3;820;-1;N/A;2;2;0;1;8;65;1;;-1;1;0;1;80
202 000 046 164,00;3;1120;0;N/A;2;2;0;2;40;900;2;;-1;2;0;1;90
202 000 046 165,00;3;113;-1;N/A;2;2;0;1;40;0;1;;-1;1;0;1;50
202 000 046 166,00;3;2310;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;9;1;50
202 000 046 167,00;1;55;0;N/A;-1;2;0;1;33;500;1;;-1;1;0;1;90
202 000 046 168,00;1;A507 sens Marseille - Aubagne;0;N/A;3;3;0;2;6;900;1;;-1;1;1;1;70
202 000 046 169,00;1;7;0;N/A;1;4;0;1;276;0;1;;-1;1;0;1;70
202 000 046 170,00;1;55;0;N/A;1;2;0;1;15;0;1;;-1;1;0;3;90
202 000 046 171,00;1;507;0;N/A;1;3;0;1;6;570;1;;-1;1;1;1;70
202 000 046 172,00;1;51;0;N/A;-1;3;0;1;2;299;1;;-1;1;0;1;90
202 000 046 173,00;1;7;0;N/A;3;3;0;1;20;750;1;;-1;1;0;1;110
202 000 046 174,00;1;42;0;N/A;3;2;0;1;0;150;3;;6;1;3;1;70
202 000 046 175,00;1;86;0;N/A;2;2;0;1;51;522;1;;7;2;0;1;70
202 000 046 176,00;1;6;0;B;3;2;0;1;1;0;1;;10,5;1;1;1;70
202 000 046 177,00;1;6B;0;N/A;3;12;0;1;8;890;1;;-1;1;0;1;110
202 000 046 178,00;1;A5A;0;N/A;1;1;0;1;2;299;1;;-1;1;3;1;70
202 000 046 179,00;1;12;0;N/A;3;2;0;1;6;800;1;;10,5;1;0;1;110
202 000 046 180,00;1;4;0;N/A;3;4;0;1;9;800;1;;17,5;1;1;1;90
202 000 046 181,00;1;104;0;N/A;3;2;0;1;19;299;1;;-1;1;0;1;90
202 000 046 182,00;1;A4;0;N/A;1;5;0;1;2;0;1;;-1;1;0;1;90
202 000 046 183,00;4;731;0;N/A;2;2;0;3;0;0;4;;-1;1;0;3;50
202 000 046 184,00;2;JAURES (BOULEVARD JEAN);0;N/A;3;0;0;1;-1;-1;1;;-1;2;5;1;50
202 000 046 185,00;4;Chemin de la SOURCE DE BADUEL;0;N/A;2;1;0;1;0;0;1;;-1;1;0;1;50
202 000 046 186,00;3;18;0;N/A;2;2;0;1;1;500;1;;-1;1;0;1;50
202 000 046 187,00;4;ANTOINE CHARIAL                     (R );0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
202 000 046 188,00;1;1;0;N/A;1;3;0;1;3;600;1;;10,5;1;0;1;90
202 000 046 189,00;2;1;0;N/A;3;6;3;1;2;0;1;;-1;1;9;6;30
202 000 046 190,00;4;MARIETTON                           (R );0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 191,00;3;117;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 192,00;3;117;0;N/A;2;1;0;1;0;0;1;;-1;1;0;1;50
202 000 046 193,00;3;ROOSEVELT FRANKLIN AVENUE;0;N/A;3;2;0;1;18;920;2;;-1;1;5;1;50
202 000 046 194,00;4;N/A;0;N/A;1;2;0;1;0;0;2;;-1;1;5;1;50
202 000 046 195,00;3;RD457;0;N/A;2;3;0;2;5;704;1;;-1;1;0;1;80
202 000 046 196,00;4;BELFORT AVENUE DE;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 197,00;4;N/A;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
202 000 046 198,00;7;2009;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 199,00;4;N/A;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
202 000 046 200,00;3;95;0;N/A;2;2;0;2;-1;-1;1;;5;1;0;1;50
202 000 046 201,00;3;VAILLANT ( AV. EDOUARD );0;N/A;2;2;0;2;3;130;1;;-1;1;0;1;50
202 000 046 202,00;4;N/A;0;N/A;2;1;0;1;0;0;2;;-1;1;0;1;20
202 000 046 203,00;4;N/A;0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
202 000 046 204,00;3;400;0;N/A;2;2;0;1;100;0;1;;-1;1;0;1;50
202 000 046 205,00;4;N/A;0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 206,00;3;94400000;0;N/A;3;2;0;1;0;350;3;;-1;1;3;1;50
202 000 046 207,00;3;D900;0;N/A;2;2;0;1;85;545;2;;-1;1;0;3;80
202 000 046 208,00;4;RAMON BOULEVARD;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;60
202 000 046 209,00;4;LARREY;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 210,00;9;RACINE (RUE JEAN);0;N/A;2;2;0;2;0;0;3;;-1;1;9;4;50
202 000 046 211,00;6;N/A;0;N/A;-1;-1;-1;1;-1;-1;1;;4;1;0;1;10
202 000 046 212,00;4;N/A;0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 213,00;4;N/A;0;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 214,00;4;N/A;0;N/A;-1;2;0;1;-1;-1;1;;-1;1;5;4;50
202 000 046 215,00;3;910;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 216,00;3;751;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 042 066,00;2;RT1;0;N/A;2;2;1;1;5;500;1;0;-1;1;0;1;50
202 000 046 217,00;4;N/A;0;N/A;1;1;0;1;0;0;1;;3,5;1;0;1;50
202 000 046 218,00;4;ROCHESTER (AVENUE DE);0;N/A;1;3;0;1;-1;-1;1;;-1;1;5;5;30
202 000 046 219,00;4;ALBERT 1ER (BD);0;N/A;3;2;2;1;-1;-1;1;;-1;1;0;1;50
202 000 046 220,00;4;N/A;0;N/A;2;4;0;2;0;0;1;;-1;1;0;1;50
202 000 046 221,00;4;N/A;0;N/A;1;1;1;1;0;0;1;;-1;1;0;5;50
202 000 046 222,00;4;SAIGE (AVE DE);0;N/A;2;4;2;1;-1;-1;3;;-1;1;0;1;50
202 000 046 223,00;4;BD JEAN-JACQUES BOSC;0;N/A;3;4;2;1;-1;-1;1;;-1;1;5;5;50
202 000 046 224,00;4;AVE DU PEYROU;0;N/A;2;2;0;3;-1;-1;1;;-1;1;0;1;50
202 000 046 225,00;9;allée du Parc de Bourran;0;N/A;-1;0;0;1;-1;-1;1;;-1;2;9;8;10
202 000 046 226,00;3;217;0;N/A;2;2;0;2;4;540;2;;5,5;1;0;1;80
202 000 046 227,00;2;250;0;N/A;2;2;0;1;42;381;1;;7;1;0;1;80
202 000 046 228,00;4;REGNAULT (AVE) DU 02 ET +;0;N/A;1;1;0;1;-1;-1;3;;-1;1;0;8;50
202 000 046 229,00;4;BISSERIE (AVE DE);0;N/A;2;2;0;1;-1;-1;2;;-1;1;5;1;30
202 000 046 230,00;4;AUDIARD (RUE MICHEL);0;N/A;1;1;0;1;0;0;2;;-1;1;0;8;30
202 000 046 231,00;2;11;0;N/A;3;2;0;1;32;823;1;;7,6;1;0;1;90
202 000 046 232,00;4;CORDELIERS  AVENUE DES;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;30
202 000 046 233,00;2;814 PERIPHERIQUE NORD (BOULEVARD);0;N/A;2;4;0;1;1;0;1;;-1;1;0;1;50
202 000 046 234,00;4;LIBERATION (BOULEVARD);0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
202 000 046 235,00;2;569;0;N/A;-1;-1;0;1;1;800;3;;-1;1;0;1;50
202 000 046 236,00;4;AUMONE VIELLE (CHEMIN DE L');0;N/A;2;2;0;1;0;0;2;;-1;1;0;1;50
202 000 046 237,00;3;12;0;N/A;2;2;0;1;2;570;3;;-1;1;0;1;80
202 000 046 238,00;4;ESPAGNE (AVENUE D');0;N/A;2;2;0;1;0;0;1;;-1;1;9;1;50
202 000 046 239,00;4;JOLY (CORNICHE ANDRE DE);0;N/A;2;4;1;2;0;0;1;;-1;1;0;1;50
202 000 046 240,00;7;CURIE PIERRE ET MARIE AVENUE;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 241,00;4;N/A;0;N/A;1;4;0;1;24;800;1;;-1;1;1;1;70
202 000 046 242,00;4;N/A;0;N/A;1;2;1;1;0;0;2;;-1;1;-1;5;50
202 000 046 243,00;4;N/A;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 244,00;4;N/A;0;N/A;2;6;0;1;-1;0;1;;-1;1;0;1;50
202 000 046 245,00;4;N/A;0;N/A;2;4;0;1;0;0;1;;-1;1;0;1;50
202 000 046 246,00;4;N/A;0;N/A;1;1;0;1;0;0;1;;-1;1;2;1;50
202 000 046 247,00;4;N/A;0;N/A;2;2;1;1;0;0;1;;-1;1;-1;5;30
202 000 046 248,00;4;N/A;0;N/A;1;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 249,00;4;N/A;0;N/A;2;6;0;1;0;0;1;;-1;1;0;1;50
202 000 046 250,00;4;N/A;0;N/A;2;4;3;1;-1;0;1;;-1;1;-1;6;50
202 000 046 251,00;4;N/A;0;N/A;1;5;0;1;0;0;1;;-1;1;0;1;50
202 000 046 252,00;4;N/A;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 253,00;4;N/A;0;N/A;2;3;1;1;0;0;1;;-1;1;-1;5;30
202 000 046 254,00;4;N/A;0;N/A;2;4;1;1;-1;0;1;;-1;1;-1;5;50
202 000 046 255,00;4;N/A;0;N/A;2;3;1;1;0;0;1;;-1;1;-1;5;50
202 000 046 256,00;3;102;0;N/A;4;1;0;1;1;0;1;;-1;1;0;1;50
202 000 046 257,00;4;ADRIEN MENTIENNE (QU);0;N/A;1;1;0;1;1;0;1;;-1;1;0;1;30
202 000 046 258,00;4;MARECHAL JUIN (R DU);0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;30
202 000 046 259,00;3;1;0;N/A;1;2;0;1;0;1;3;;-1;1;0;1;70
202 000 046 260,00;4;Duvauchelle (rue Dominique);0;N/A;1;1;3;1;1;0;1;;-1;1;0;1;50
202 000 046 261,00;3;NOISY (R DE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 262,00;1;VICTOR HUGO (R);0;N/A;2;3;0;4;0;574;1;;-1;1;0;1;30
202 000 046 263,00;3;941;0;N/A;3;4;0;1;1;0;1;;-1;1;0;1;50
202 000 046 264,00;4;N/A;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
202 000 046 265,00;3;116;0;N/A;1;1;0;1;0;1;1;;-1;1;0;8;50
202 000 046 266,00;3;117;0;N/A;1;0;0;1;0;1;1;;-1;1;0;1;50
202 000 046 267,00;4;N/A;0;N/A;1;1;0;1;0;0;4;;-1;1;0;1;50
202 000 046 268,00;4;N/A;0;N/A;2;1;0;1;0;0;1;;-1;1;0;1;30
202 000 046 269,00;3;SELLIER (BOULEVARD HENRI);0;N/A;1;7;3;2;0;1;1;;-1;1;0;6;50
202 000 046 270,00;4;CHARLES DE GAULLE (AVENUE) N° 18 A 116;0;N/A;1;4;1;1;-1;-1;1;;-1;1;9;1;50
202 000 046 271,00;3;7;0;N/A;3;4;0;1;0;0;1;;-1;1;0;1;50
202 000 046 272,00;3;992;0;N/A;1;1;0;1;0;0;1;;-1;1;1;1;50
202 000 046 273,00;3;9,00E+00;0;N/A;2;2;0;1;0;0;1;;-1;1;0;8;50
202 000 046 274,00;3;914;-1;N/A;2;2;0;2;32;800;2;;-1;1;0;4;50
202 000 046 275,00;1;A41;-1;N/A;1;5;0;1;139;750;1;;-1;1;3;1;70
202 000 046 276,00;3;115;-1;N/A;2;2;0;1;76;980;3;;4;1;0;3;80
202 000 046 277,00;4;Rue du Maine Donne;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
202 000 046 278,00;3;15;-1;N/A;2;2;0;1;71;300;1;;-1;1;0;1;80
202 000 046 279,00;3;1083;0;N/A;2;2;0;2;10;450;3;;-1;1;0;1;80
202 000 046 280,00;1;31;-1;N/A;1;5;0;1;103;800;1;;-1;1;0;1;130
202 000 046 281,00;3;172000;0;D;2;2;0;1;15;-1;3;;-1;1;0;1;50
202 000 046 282,00;1;75;0;N/A;3;1;0;1;330;220;3;;3,5;9;3;1;110
202 000 046 283,00;1;88;-1;N/A;3;4;0;1;24;250;1;;-1;1;0;1;130
202 000 046 284,00;3;1;-1;N/A;2;2;0;1;16;260;1;;-1;1;5;1;80
202 000 046 285,00;3;145;-1;N/A;2;1;0;1;-1;-1;3;;-1;1;0;1;90
202 000 046 286,00;3;992;0;N/A;2;2;0;2;30;0;2;;-1;1;0;1;50
202 000 046 287,00;3;1206;-1;D;2;2;0;1;9;975;1;;-1;1;0;1;80
202 000 046 288,00;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;3,1;1;0;1;50
202 000 046 289,00;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4,2;1;0;3;50
202 000 046 290,00;3;1001;0;D;2;2;0;1;4;-1;1;;-1;1;0;1;50
202 000 046 291,00;4;N/A;0;N/A;1;1;0;1;-1;-1;1;;-1;1;9;1;50
202 000 046 292,00;3;723;0;D;2;2;0;4;66;770;1;;-1;1;0;1;80
202 000 046 293,00;3;1082;-1;N/A;2;2;0;1;82;450;1;;7;1;0;1;80
202 000 046 294,00;3;13;-1;N/A;2;2;0;2;36;126;1;;7;1;0;1;80
202 000 046 295,00;3;N/A;-1;N/A;2;2;0;1;-1;-1;3;;-1;1;0;1;70
202 000 046 296,00;4;N/A;-1;N/A;2;2;0;2;-1;-1;1;;-1;1;5;1;50
202 000 046 297,00;2;176;-1;N/A;3;4;0;1;3;950;1;;-1;1;8;1;110
202 000 046 298,00;3;30;-1;N/A;2;2;0;2;14;-1;1;;-1;1;0;1;80
202 000 046 299,00;3;61;0;N/A;2;2;0;1;20;195;1;;-1;1;0;1;80
202 000 046 300,00;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
202 000 046 301,00;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
202 000 046 302,00;3;29 rue de la Gare ;0;N/A;2;2;0;1;7;917;1;;-1;1;0;1;50
202 000 046 303,00;3;674;-1;D;3;4;0;1;7;124;1;;-1;1;0;3;80
202 000 046 304,00;3;657;-1;N/A;2;2;0;1;0;912;1;;-1;1;0;1;80
202 000 046 305,00;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
202 000 046 306,00;2;94;-1;N/A;2;2;0;2;99;360;1;;-1;1;0;4;50
202 000 046 307,00;3;D106;-1;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;3;80
202 000 046 308,00;3;D999;0;N/A;3;4;0;4;-1;-1;1;;-1;1;5;1;80
202 000 046 309,00;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;4;1;0;3;50
202 000 046 310,00;4;N/A;-1;N/A;2;2;0;1;0;0;1;;-1;2;0;1;50
202 000 046 311,00;3;19;-1;N/A;2;2;0;1;7;200;1;;-1;1;0;1;50
202 000 046 312,00;3;385;-1;N/A;2;2;0;1;7;-1;1;;-1;1;0;3;40
202 000 046 313,00;3;201;0;N/A;2;2;0;1;0;828;1;;-1;1;0;1;50
202 000 046 314,00;3;675;0;N/A;2;2;0;1;44;400;1;;7;1;0;1;-1
202 000 046 315,00;3;116;0;N/A;2;2;0;1;29;200;1;;5,5;1;0;3;80
202 000 046 316,00;3;227;-1;N/A;2;2;0;1;12;900;1;;-1;1;0;1;80
202 000 046 317,00;4;N/A;0;N/A;2;2;0;1;594;944;1;;-1;1;4;1;50
202 000 046 318,00;1;8;0;A;3;5;0;1;176;660;1;;-1;1;0;1;110
202 000 046 319,00;3;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;2;0;1;50
202 000 046 320,00;1;10;-1;N/A;3;6;0;1;102;500;1;;13,5;1;0;3;130
202 000 046 321,00;2;RT3;-1;N/A;2;2;0;1;12;800;3;;-1;1;0;1;60
202 000 046 322,00;3;203;0;D;2;2;0;1;3;700;1;;-1;1;0;1;70
202 000 046 323,00;3;D5;-1;N/A;2;2;0;2;-1;-1;2;;-1;1;0;3;80
202 000 046 324,00;3;D131;0;N/A;-1;2;0;1;18;612;1;;-1;1;0;3;80
202 000 046 325,00;4;2;0;C;2;2;0;1;203;500;1;;-1;1;0;1;80
202 000 046 326,00;3;909;-1;D;2;2;0;2;35;120;2;;-1;1;0;1;50
202 000 046 327,00;3;311;0;N/A;3;2;0;1;1;460;1;;-1;1;0;1;70
202 000 046 328,00;3;840;-1;N/A;2;2;0;1;16;0;1;;-1;1;0;1;50
202 000 046 329,00;2;134;-1;N/A;2;2;0;1;62;365;1;;-1;1;0;1;80
202 000 046 330,00;3;1;-1;N/A;2;2;0;2;20;400;2;;5,5;1;0;1;80
202 000 046 331,00;3;1016;0;N/A;2;2;0;2;5;945;1;;-1;1;2;1;50
202 000 046 332,00;1;1;0;A;1;3;0;1;102;800;1;;-1;1;0;5;130
202 000 046 333,00;1;50;0;N/A;3;3;0;1;13;79;1;;13,5;1;0;1;90
202 000 046 334,00;1;A50-Sens Aubagne vers Toulon;0;N/A;1;3;0;2;27;200;3;;-1;1;0;1;110
202 000 046 335,00;1;50;0;N/A;-1;3;0;2;27;100;3;;-1;1;0;1;110
202 000 046 336,00;1;A50 Accès Tunnel Tube Nord;0;N/A;3;6;0;1;72;500;1;;-1;1;0;1;6
202 000 046 337,00;1;7;0;N/A;3;4;0;1;7;199;2;;5;1;3;1;90
202 000 046 338,00;1;AUTOROUTE A86;0;N/A;3;3;0;2;52;700;1;;-1;1;0;1;90
202 000 046 339,00;2;315;0;Y;2;1;0;1;2;900;1;;3,5;1;0;1;90
202 000 046 340,00;1;86;0;N/A;3;2;0;1;6;699;1;;7;1;0;1;90
202 000 046 341,00;1;86;0;N/A;3;3;0;1;10;0;1;;10,5;1;0;1;90
202 000 046 342,00;1;1;0;N/A;3;6;0;1;32;0;2;;-1;1;0;1;130
202 000 046 343,00;1;AUTOROUTE A3;0;N/A;3;8;0;2;0;899;1;;-1;1;0;1;90
202 000 046 344,00;1;AUTOROUTE A1;0;N/A;3;10;3;1;3;500;1;;-1;1;0;1;90
202 000 046 345,00;1;AUTOROUTE A1;0;N/A;3;-1;0;1;12;0;1;;-1;1;0;1;90
202 000 046 346,00;1;3;0;N/A;3;6;0;1;9;699;1;;-1;1;0;1;110
202 000 046 347,00;1;1;0;N/A;3;1;0;2;21;937;3;;-1;1;0;1;50
202 000 046 348,00;1;15;0;N/A;3;5;0;1;7;800;1;;17,5;1;0;1;110
202 000 046 349,00;1;A3;0;N/A;3;8;0;1;11;0;1;;-1;1;0;1;110
202 000 046 350,00;1;5b;0;N/A;-1;3;0;1;0;400;1;;-1;1;0;1;110
202 000 046 351,00;1;A86 EXT;0;N/A;-1;4;0;2;41;299;1;;-1;1;0;1;90
202 000 046 352,00;1;4;0;N/A;-1;4;0;1;20;600;1;;-1;1;0;1;110
202 000 046 353,00;1;A4;0;N/A;1;8;0;1;9;899;1;;-1;1;1;1;90
202 000 046 354,00;1;4;0;N/A;3;8;0;1;14;600;1;;-1;1;0;1;110
202 000 046 355,00;1;A86 EXT;0;N/A;-1;4;0;1;36;599;1;;-1;1;0;1;90
202 000 046 356,00;1;A86 EXT;0;N/A;-1;2;0;1;36;200;3;;-1;1;2;1;70
202 000 046 357,00;1;A86 EXT;0;N/A;3;2;0;1;46;799;2;;-1;1;0;1;90
202 000 046 358,00;4;N/A;0;N/A;2;2;0;1;0;100;1;;-1;1;0;1;50
202 000 046 359,00;4;CANNES (ROUTE DE)  -RD 6085-;0;N/A;2;3;0;1;0;0;1;;-1;1;9;1;50
202 000 046 360,00;3;TROIS MARRE (CHEMIN);0;N/A;-1;3;0;1;0;0;1;;-1;1;0;1;70
202 000 046 361,00;4;SALVADOR ALLENDE (AVENUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
202 000 046 362,00;3;50;0;N/A;2;2;0;2;0;0;1;;5;1;0;1;30
202 000 046 363,00;2;4;0;N/A;3;2;0;1;-1;-1;1;;-1;1;0;1;70
202 000 046 364,00;2;22;0;N/A;3;2;0;2;0;830;4;;-1;1;5;4;50
202 000 046 365,00;3;84;0;N/A;-1;-1;0;1;2;0;1;;-1;1;9;1;30
202 000 046 366,00;4;GRIBELETTE (BOULEVARD DE LA);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
202 000 046 367,00;2;7;0;N/A;3;4;0;1;0;0;1;;-1;1;0;1;50
