Num_Acc;PriseEnCharge
202 000 003 229,00;1462,68
202 000 003 230,00;1791,08
202 000 003 231,00;2552,11
202 000 003 232,00;3432,61
202 000 003 233,00;1882,58
202 000 003 234,00;1546,74
202 000 003 235,00;2644,94
202 000 003 236,00;2210,96
202 000 003 237,00;2600,98
202 000 003 238,00;1873,96
202 000 003 239,00;2747,18
202 000 003 240,00;2741,19
202 000 003 241,00;3303,69
202 000 003 242,00;2022,01
202 000 003 243,00;2187,41
202 000 003 244,00;2291,51
202 000 003 245,00;2632,45
202 000 003 246,00;3708,36
202 000 003 247,00;2644,96
202 000 003 248,00;2247,36
202 000 003 249,00;1953,86
202 000 003 250,00;2226,07
202 000 003 251,00;2822,11
202 000 003 252,00;2571,76
202 000 003 253,00;2278,4
202 000 003 254,00;3360,16
202 000 003 255,00;2524,76
202 000 003 256,00;3183,04
202 000 003 257,00;2006,27
202 000 003 258,00;2597,99
202 000 003 259,00;3052,73
202 000 003 260,00;3157,14
202 000 003 261,00;2030,83
202 000 003 262,00;2165,58
202 000 003 263,00;2300,73
202 000 003 264,00;2668,85
202 000 003 265,00;2084,99
202 000 003 266,00;2476,65
202 000 003 267,00;2722,98
202 000 003 268,00;2256,04
202 000 003 269,00;2790,21
202 000 003 270,00;3150,79
202 000 003 271,00;2071,64
202 000 003 272,00;2227,14
202 000 003 273,00;2273,4
202 000 003 274,00;2312,49
202 000 003 275,00;2440,22
202 000 003 276,00;2368,63
202 000 003 277,00;2694,6
202 000 003 278,00;2530,81
202 000 003 279,00;2303,19
202 000 003 280,00;2127,64
202 000 003 281,00;1794,91
202 000 003 282,00;2173,24
202 000 003 283,00;2721,27
202 000 003 284,00;3008,78
202 000 003 285,00;2467,48
202 000 003 286,00;2809,4
202 000 003 287,00;2261,15
202 000 003 288,00;1958,01
202 000 003 289,00;2575,47
202 000 003 290,00;2248,81
202 000 003 291,00;2281,96
202 000 003 292,00;2379,5
202 000 003 293,00;2778,23
202 000 003 294,00;2046,73
202 000 003 295,00;1855,34
202 000 003 296,00;1575,88
202 000 003 297,00;2899,16
202 000 003 298,00;2223,27
202 000 003 299,00;2693,03
202 000 003 300,00;2796,48
202 000 003 301,00;2776,47
202 000 003 302,00;2158,81
202 000 003 303,00;2281,84
202 000 003 304,00;2665,07
202 000 003 305,00;2804,25
202 000 003 306,00;3284,96
202 000 003 307,00;3224,24
202 000 003 308,00;2638,01
202 000 003 309,00;1577,21
202 000 003 310,00;3615,15
202 000 003 311,00;3384,59
202 000 003 312,00;2526,33
202 000 003 313,00;2555,21
202 000 003 314,00;1901,69
202 000 003 315,00;1332,68
202 000 003 316,00;2712,65
202 000 003 317,00;2336,49
202 000 003 318,00;2407,47
202 000 003 319,00;2238,33
202 000 003 320,00;1515,23
202 000 003 321,00;2348,92
202 000 003 322,00;2008,63
202 000 003 323,00;1245,22
202 000 003 324,00;2574,42
202 000 003 325,00;2321,29
202 000 003 326,00;3011,8
202 000 003 327,00;2658
202 000 003 328,00;3013,79
202 000 003 329,00;3055,33
202 000 003 330,00;2212,92
202 000 003 331,00;2853,47
202 000 003 332,00;2454,47
202 000 003 333,00;2234,79
202 000 003 334,00;2292,1
202 000 003 335,00;2273,02
202 000 003 336,00;2789,6
202 000 003 337,00;2252,58
202 000 003 338,00;2305,81
202 000 003 339,00;2443,45
202 000 003 340,00;1946,85
202 000 003 341,00;2596,87
202 000 003 342,00;2153,61
202 000 003 343,00;2370,63
202 000 003 344,00;3034,95
202 000 003 345,00;2880,38
202 000 003 346,00;2624,5
202 000 003 347,00;2369,1
202 000 003 348,00;2471,61
202 000 003 349,00;2911,39
202 000 003 350,00;2297,69
202 000 003 351,00;2305,05
202 000 003 352,00;2206,96
202 000 003 353,00;2621,4
202 000 003 354,00;3454,53
202 000 003 355,00;2988,75
202 000 003 356,00;2387,75
202 000 003 357,00;2960,55
202 000 003 358,00;2464,88
202 000 003 359,00;2429,02
202 000 003 360,00;2887,94
202 000 003 361,00;2830,87
202 000 003 362,00;2146,52
202 000 003 363,00;2261,6
202 000 003 364,00;2504,06
202 000 003 365,00;2504,85
202 000 003 366,00;3407,22
202 000 003 367,00;2567,12
202 000 003 368,00;2339,85
202 000 003 369,00;2530,03
202 000 003 370,00;2550,37
202 000 003 371,00;2737,53
202 000 003 372,00;1618,2
202 000 003 373,00;2610,94
202 000 003 374,00;3769,77
202 000 003 375,00;2011,42
202 000 003 376,00;2443,8
202 000 003 377,00;2250,07
202 000 003 378,00;2359,67
202 000 003 379,00;3557,13
202 000 003 380,00;2486,52
202 000 003 381,00;2342,33
202 000 003 382,00;3265,13
202 000 003 383,00;3105,3
202 000 003 384,00;3292,44
202 000 003 385,00;2843,35
202 000 003 386,00;1886,83
202 000 003 387,00;2506,08
202 000 003 388,00;2303,3
202 000 003 389,00;3936,42
202 000 003 390,00;2632,04
202 000 003 391,00;2653,33
202 000 003 392,00;3011,29
202 000 003 393,00;2113
202 000 003 394,00;2523,76
202 000 003 395,00;2794,69
202 000 003 396,00;2615,74
202 000 003 397,00;1584,95
202 000 003 398,00;1385,88
202 000 003 399,00;1976,14
202 000 003 400,00;1848,37
202 000 003 401,00;2654,41
202 000 003 402,00;2242,64
202 000 003 403,00;1800,3
202 000 003 404,00;2957,89
202 000 003 405,00;2002,45
202 000 003 406,00;3145,55
202 000 003 407,00;1642,27
202 000 003 408,00;2277,68
202 000 003 409,00;2282,8
202 000 003 410,00;1756,81
202 000 003 411,00;1880,94
202 000 003 412,00;3363,75
202 000 003 413,00;1516,04
202 000 003 414,00;1546,42
202 000 003 415,00;1305,46
202 000 003 416,00;2861,42
202 000 003 417,00;2175,31
202 000 003 418,00;3239,79
202 000 003 419,00;1757,1
202 000 003 420,00;2721,95
202 000 003 421,00;1513,55
202 000 003 422,00;3036,18
202 000 003 423,00;1879,67
202 000 003 424,00;2796,97
202 000 003 425,00;2304,75
202 000 003 426,00;2685,58
202 000 003 427,00;1410,92
202 000 003 428,00;2700,71
202 000 003 429,00;1955,43
202 000 003 430,00;2099,98
202 000 003 431,00;2769,59
202 000 003 432,00;2430,49
202 000 003 433,00;1764,61
202 000 003 434,00;2305,79
202 000 003 435,00;2642,35
202 000 003 436,00;1588,05
202 000 003 437,00;1541,86
202 000 003 438,00;2229,9
202 000 003 439,00;2682,52
202 000 003 440,00;2768,11
202 000 003 441,00;2000,9
202 000 003 442,00;1392,88
202 000 003 443,00;2693,63
202 000 003 444,00;2616
202 000 003 445,00;2645,09
202 000 003 446,00;1722,63
202 000 003 447,00;3151,03
202 000 003 448,00;1834,94
202 000 003 449,00;2602,82
202 000 003 450,00;1937,77
202 000 003 451,00;2144,22
202 000 003 452,00;2844,34
202 000 003 453,00;2212,38
202 000 003 454,00;2831,47
202 000 003 455,00;2512,64
202 000 003 456,00;2902,33
202 000 003 457,00;2615,38
202 000 003 458,00;2520,11
202 000 003 459,00;1681,29
202 000 003 460,00;2443,4
202 000 003 461,00;1943,66
202 000 003 462,00;1730,13
202 000 003 463,00;2718,03
202 000 003 464,00;2644,81
202 000 003 465,00;1896,55
202 000 003 466,00;2601,46
202 000 003 467,00;2015,71
202 000 003 468,00;2609,28
202 000 003 469,00;2375,79
202 000 003 470,00;1632,59
202 000 003 471,00;2299,12
202 000 003 472,00;3162,76
202 000 003 473,00;2527,98
202 000 003 474,00;2699,84
202 000 003 475,00;2301,16
202 000 003 476,00;2062,63
202 000 003 477,00;2100,36
202 000 003 478,00;2308,07
202 000 003 479,00;1997,05
202 000 003 480,00;2502,12
202 000 003 481,00;2611,21
202 000 003 482,00;2202,89
202 000 003 483,00;2483,26
202 000 003 484,00;2534,67
202 000 003 485,00;2757,28
202 000 003 486,00;2533,24
202 000 003 487,00;1997,11
202 000 003 488,00;2202,29
202 000 003 489,00;2226,95
202 000 003 490,00;2091,65
202 000 003 491,00;2258,43
202 000 003 492,00;3031,45
202 000 003 493,00;2499,9
202 000 003 494,00;2185,27
202 000 003 495,00;2242,2
202 000 003 496,00;3523,43
202 000 003 497,00;1804,23
202 000 003 498,00;3048,03
202 000 003 499,00;2250,3
202 000 003 500,00;2227,45
202 000 003 501,00;2569,33
202 000 003 502,00;2348,94
202 000 003 503,00;2783,22
202 000 003 504,00;3183,69
202 000 003 505,00;3247,42
202 000 003 506,00;3054,64
202 000 003 507,00;2933,78
202 000 003 508,00;2721,49
202 000 003 509,00;2929,68
202 000 003 510,00;1804,17
202 000 003 511,00;1548,85
202 000 003 512,00;2224,06
202 000 003 513,00;1705,13
202 000 003 514,00;2389,95
202 000 003 515,00;1783,92
202 000 003 516,00;2081,18
202 000 003 517,00;2473,69
202 000 003 518,00;2369,35
202 000 003 519,00;2228,04
202 000 003 520,00;1690,95
202 000 003 521,00;1639,11
202 000 003 522,00;1442,23
202 000 003 523,00;1811,63
202 000 003 524,00;1612,59
202 000 003 525,00;1911,11
202 000 003 526,00;2603,57
202 000 003 527,00;1919,57
202 000 003 528,00;2907,05
202 000 003 529,00;2164,97
202 000 003 530,00;1279,26
202 000 003 531,00;1863,8
202 000 003 532,00;2829,67
202 000 003 533,00;2119,85
202 000 003 534,00;2120,63
202 000 003 535,00;2414,92
202 000 003 536,00;2349,74
202 000 003 537,00;2195,91
202 000 003 538,00;2307,38
202 000 003 539,00;2385,55
202 000 003 540,00;1696,64
202 000 003 541,00;3212,35
202 000 003 542,00;2196,71
202 000 003 543,00;2655,08
202 000 003 544,00;2948,64
202 000 003 545,00;1669,63
202 000 003 546,00;2932,95
202 000 003 547,00;1985,19
202 000 003 548,00;2253,39
202 000 003 549,00;1713
202 000 003 550,00;1876,74
202 000 003 551,00;1909,48
202 000 003 552,00;2741,38
202 000 003 553,00;3135,64
202 000 003 554,00;2640,4
202 000 003 555,00;2435,6
202 000 003 556,00;2671,22
202 000 003 557,00;1383,3
202 000 003 558,00;2470,93
202 000 003 559,00;3080,28
202 000 003 560,00;2491,25
202 000 003 561,00;3666,74
202 000 003 562,00;2131,38
202 000 003 563,00;2989,15
202 000 003 564,00;3893,11
202 000 003 565,00;1238,64
202 000 003 566,00;1855,07
202 000 003 567,00;2593,94
202 000 003 568,00;2195,38
202 000 003 569,00;2898,98
202 000 003 570,00;1747,08
202 000 003 571,00;2788,18
202 000 003 572,00;2589,47
202 000 003 573,00;3272,07
202 000 003 574,00;2335,68
202 000 003 575,00;2149,19
202 000 003 576,00;2316,7
202 000 003 577,00;3090,74
202 000 003 578,00;1856,85
202 000 003 579,00;2604,9
202 000 003 580,00;2287,41
202 000 003 581,00;3155,24
202 000 003 582,00;1939,24
202 000 003 583,00;3308,25
202 000 003 584,00;2642,7
202 000 003 585,00;1910,86
202 000 003 586,00;2241,1
202 000 003 587,00;2229,96
202 000 003 588,00;2320,7
202 000 003 589,00;2558,76
202 000 003 590,00;1935,29
202 000 003 591,00;2534,72
202 000 003 592,00;2218,63
202 000 003 593,00;2941,86
202 000 003 594,00;2042,89
202 000 003 595,00;2338,03
202 000 003 596,00;2692,07
202 000 003 597,00;2983,93
202 000 003 598,00;1938,78
202 000 003 599,00;2163,93
202 000 003 600,00;2359,07
202 000 003 601,00;2940,05
202 000 003 602,00;3221,89
202 000 003 603,00;2603,18
202 000 003 604,00;2147,51
202 000 003 605,00;2077,65
202 000 003 606,00;3487,88
202 000 003 607,00;2104,78
202 000 003 608,00;3754,67
202 000 003 609,00;2808,88
202 000 003 610,00;2895,04
202 000 003 611,00;2893,77
202 000 003 612,00;2007,24
202 000 003 613,00;2336,99
202 000 003 614,00;2584,81
202 000 003 615,00;2865,48
202 000 003 616,00;1392,42
202 000 003 617,00;1779,31
202 000 003 618,00;2868,24
202 000 003 619,00;1966,57
202 000 003 620,00;1688,1
202 000 003 621,00;3158,89
202 000 003 622,00;2425,21
202 000 003 623,00;1913,68
202 000 003 624,00;2494,04
202 000 003 625,00;1896,32
202 000 003 626,00;1723,47
202 000 003 627,00;2755,74
202 000 003 628,00;3418,34
202 000 003 629,00;1798,65
202 000 003 630,00;2136,52
202 000 003 631,00;1753,56
202 000 003 632,00;1740,92
202 000 003 633,00;1908,57
202 000 003 634,00;1689,22
202 000 003 635,00;1599,13
202 000 003 636,00;1449,15
202 000 003 637,00;2230,59
202 000 003 638,00;2305,55
202 000 003 639,00;1641,42
202 000 003 640,00;2842,77
202 000 003 641,00;3101,79
202 000 003 642,00;2108,33
202 000 003 643,00;1980,93
202 000 003 644,00;2177,94
202 000 003 645,00;2746,4
202 000 003 646,00;2548,76
202 000 003 647,00;2509,59
202 000 003 648,00;2642,32
202 000 003 649,00;2201,67
202 000 003 650,00;2567,98
202 000 003 651,00;2918,67
202 000 003 652,00;2355,12
202 000 003 653,00;2329,42
202 000 003 654,00;2206,38
202 000 003 655,00;2852,51
202 000 003 656,00;2861,41
202 000 003 657,00;2473,17
202 000 003 658,00;2397,24
202 000 003 659,00;2693,22
202 000 003 660,00;3555,03
202 000 003 661,00;2914,12
202 000 003 662,00;2468,92
202 000 003 663,00;2248,56
202 000 003 664,00;2559,74
202 000 003 665,00;2210,89
202 000 003 666,00;1783,66
202 000 003 667,00;1984,73
202 000 003 668,00;2170,17
202 000 003 669,00;1645,54
202 000 003 670,00;2100,93
202 000 003 671,00;2339,65
202 000 003 672,00;2391,05
202 000 003 673,00;3466,22
202 000 003 674,00;2047,14
202 000 003 675,00;1783,98
202 000 003 676,00;1598,99
202 000 003 677,00;1851,47
202 000 003 678,00;2684,64
202 000 003 679,00;1785,91
202 000 003 680,00;1674,57
202 000 003 681,00;3134,03
202 000 003 682,00;1995,22
202 000 003 683,00;2346,39
202 000 003 684,00;1407,56
202 000 003 685,00;2699,41
202 000 003 686,00;1528,9
202 000 003 687,00;3557,86
202 000 003 688,00;1715,52
202 000 003 689,00;1980,97
202 000 003 690,00;1994,24
202 000 003 691,00;3469,92
202 000 003 692,00;2870,55
202 000 003 693,00;3297,47
202 000 003 694,00;2535,94
202 000 003 695,00;1882,72
202 000 003 696,00;1608,61
202 000 003 697,00;2596,76
202 000 003 698,00;3036,44
202 000 003 699,00;1857,98
202 000 003 700,00;1998,06
202 000 003 701,00;2392,86
202 000 003 702,00;1684,77
202 000 003 703,00;2046,64
202 000 003 704,00;2324,08
202 000 003 705,00;3141,22
202 000 003 706,00;2244,01
202 000 003 707,00;2338,01
202 000 003 708,00;2714,64
202 000 003 709,00;2695,29
202 000 003 710,00;2159,32
202 000 003 711,00;1749,31
202 000 003 712,00;3214,58
202 000 003 713,00;1668,01
202 000 003 714,00;2458,92
202 000 003 715,00;2602,61
202 000 003 716,00;2458,2
202 000 003 717,00;1588,75
202 000 003 718,00;2899,58
202 000 003 719,00;2753,84
202 000 003 720,00;2861,92
202 000 003 721,00;2684
202 000 003 722,00;2703,9
202 000 003 723,00;3167,52
202 000 003 724,00;1926,31
202 000 003 725,00;1358,65
202 000 003 726,00;3726,48
202 000 003 727,00;3103,85
202 000 003 728,00;2653,93
202 000 003 729,00;2592,91
202 000 003 730,00;2122,69
202 000 003 731,00;2688,99
202 000 003 732,00;2183,5
202 000 003 733,00;2168,04
202 000 003 734,00;3076,4
202 000 003 735,00;2904
202 000 003 736,00;2359,13
202 000 003 737,00;2102,43
202 000 003 738,00;2649,21
202 000 003 739,00;1496,18
202 000 003 740,00;2867,09
202 000 003 741,00;2993,24
202 000 003 742,00;1827,1
202 000 003 743,00;2165,07
202 000 003 744,00;1961,15
202 000 003 745,00;3676,18
202 000 003 746,00;2239,27
202 000 003 747,00;1845,72
202 000 003 748,00;1886,58
202 000 003 749,00;2455,02
202 000 003 750,00;1667,42
202 000 003 751,00;2532,11
202 000 003 752,00;2229,76
202 000 003 753,00;2287,83
202 000 003 754,00;2926,71
202 000 003 755,00;3204,97
202 000 003 756,00;3065,64
202 000 003 757,00;3060,06
202 000 003 758,00;3001,27
202 000 003 759,00;2456,61
202 000 003 760,00;1927,97
202 000 003 761,00;3234,76
202 000 003 762,00;2318,66
202 000 003 763,00;2468,89
202 000 003 764,00;2017,26
202 000 003 765,00;2422,43
202 000 003 766,00;2084,89
202 000 003 767,00;2704,61
202 000 003 768,00;1995,23
202 000 003 769,00;2543,05
202 000 003 770,00;2373,83
202 000 003 771,00;2274,36
202 000 003 772,00;2156,46
202 000 003 773,00;4145,9
202 000 003 774,00;2003,94
202 000 003 775,00;2208,33
202 000 003 776,00;2663,72
202 000 003 777,00;2277,83
202 000 003 778,00;2813,93
202 000 003 779,00;2617,96
202 000 003 780,00;2376,13
202 000 003 781,00;2145,98
202 000 003 782,00;2540,45
202 000 003 783,00;3148,1
202 000 003 784,00;3172,63
202 000 003 785,00;1939,27
202 000 003 786,00;2568,99
202 000 003 787,00;2459,6
202 000 003 788,00;2388,48
202 000 003 789,00;2650,2
202 000 003 790,00;3262,34
202 000 003 791,00;1907,01
202 000 003 792,00;2714,01
202 000 003 793,00;1877,94
202 000 003 794,00;1653,33
202 000 003 795,00;1483,1
202 000 003 796,00;2016,46
202 000 003 797,00;1559,74
202 000 003 798,00;1776,76
202 000 003 799,00;3006,61
202 000 003 800,00;2000,76
202 000 003 801,00;1622,24
202 000 003 802,00;2834,74
202 000 003 803,00;2142,58
202 000 003 804,00;2313,73
202 000 003 805,00;1359,87
202 000 003 806,00;2324,85
202 000 003 807,00;2338,72
202 000 003 808,00;2619,69
202 000 003 809,00;1686,18
202 000 003 810,00;2952,17
202 000 003 811,00;1649,98
202 000 003 812,00;2495,7
202 000 003 813,00;1673,41
202 000 003 814,00;2032,5
202 000 003 815,00;2918,96
202 000 003 816,00;2896,97
202 000 003 817,00;3191,47
202 000 003 818,00;2139,43
202 000 003 819,00;2524,65
202 000 003 820,00;2086,85
202 000 003 821,00;2214,99
202 000 003 822,00;1964,75
202 000 003 823,00;1746,89
202 000 003 824,00;2690,35
202 000 003 825,00;2785,3
202 000 003 826,00;2714,97
202 000 003 827,00;2576,22
202 000 003 828,00;1960,56
202 000 003 829,00;2498,11
202 000 003 830,00;3233,23
202 000 003 831,00;2019,92
202 000 003 832,00;1761,63
202 000 003 833,00;1843,93
202 000 003 834,00;2413,85
202 000 003 835,00;2888,06
202 000 003 836,00;3439,77
202 000 003 837,00;2573,41
202 000 003 838,00;1826,17
202 000 003 839,00;2664,54
202 000 003 840,00;2044,22
202 000 003 841,00;2269,54
202 000 003 842,00;2175,02
202 000 003 843,00;2801,84
202 000 003 844,00;2637,07
202 000 003 845,00;2232,18
202 000 003 846,00;2031,22
202 000 003 847,00;2168,39
202 000 003 848,00;2676,02
202 000 003 849,00;2246,1
202 000 003 850,00;2409,74
202 000 003 851,00;2437,44
202 000 003 852,00;2389,24
202 000 003 853,00;1932,85
202 000 003 854,00;2230,49
202 000 003 855,00;2083,2
202 000 003 856,00;2050,14
202 000 003 857,00;2300,72
202 000 003 858,00;3394,49
202 000 003 859,00;2217,38
202 000 003 860,00;2721,62
202 000 003 861,00;2036,92
202 000 003 862,00;2460,07
202 000 003 863,00;3013,28
202 000 003 864,00;1330,3
202 000 003 865,00;2587,55
202 000 003 866,00;2944,39
202 000 003 867,00;2636,71
202 000 003 868,00;2334,62
202 000 003 869,00;2277,73
202 000 003 870,00;2470,29
202 000 003 871,00;2392,19
202 000 003 872,00;3293,79
202 000 003 873,00;2639,18
202 000 003 874,00;3081,54
202 000 003 875,00;3071,83
202 000 003 876,00;2835,84
202 000 003 877,00;2839,98
202 000 003 878,00;2277,05
202 000 003 879,00;2700,19
202 000 003 880,00;3067,48
202 000 003 881,00;2529,89
202 000 003 882,00;2778,27
202 000 003 883,00;2523,02
202 000 003 884,00;2278,96
202 000 003 885,00;2138,49
202 000 003 886,00;1869,72
202 000 003 887,00;2083,47
202 000 003 888,00;2643,19
202 000 003 889,00;2370,57
202 000 003 890,00;2112,85
202 000 003 891,00;1213,79
202 000 003 892,00;2630,88
202 000 003 893,00;3411,63
202 000 003 894,00;2679,35
202 000 003 895,00;2648,26
202 000 003 896,00;2600,59
202 000 003 897,00;2698,49
202 000 003 898,00;1901,94
202 000 003 899,00;2186,82
202 000 003 900,00;2689,46
202 000 003 901,00;2038,37
202 000 003 902,00;1832,68
202 000 003 903,00;2216,84
202 000 003 904,00;2247,36
202 000 003 905,00;1900,62
202 000 003 906,00;2912,51
202 000 003 907,00;2297,2
202 000 003 908,00;3644,49
202 000 003 909,00;1797,06
